Id,Price
725,160447.12810313978
15856,232421.39736400734
5480,218192.67214934705
15664,335908.6658572496
14275,144117.91071866968
7633,206064.7862324602
13329,174301.21988353194
5502,220106.2998166517
4220,294487.8727725334
11538,208815.8007181192
15975,271876.9359053407
3310,216187.80279222873
9286,150879.33948092416
11260,188644.62156205624
5214,103354.91068152087
11307,181335.66104086046
13543,372796.1543827977
615,182526.77687872425
3495,221560.2735329362
2321,240083.76150918842
12046,187178.38245305803
16688,148719.30855529802
12694,233741.53834327759
783,152476.57921853507
8968,173327.9774871844
13454,181878.81921113402
12190,268578.28587906447
11160,110793.17256507691
10291,198853.23117815284
891,286032.34312455246
2982,180101.94820199555
3818,270798.76789989375
2449,198702.12272656002
8317,165615.63566134113
4922,178579.9730727563
1257,237979.52906207117
9348,226696.92658775553
4176,184598.94347302712
10704,162201.72508616178
6624,116174.65982089427
5428,201480.36355909635
12749,172157.43364174338
8994,177869.89936903748
11513,146191.24238654407
3047,177536.72311351667
9519,211529.19620671507
12309,242015.51686911046
14081,259785.74611802853
8334,250633.06140909888
6343,185397.15360728747
14788,133099.49192852835
15748,387132.7308216503
153,246423.68719257182
14149,184356.89321686502
269,190917.62287867558
5452,134618.70914749047
721,165590.3478316731
5079,333740.76607551664
2831,121347.7434873122
10614,112111.21907412635
10131,263614.07915924734
9996,328053.24320252164
3061,192193.92069537652
11733,331499.9864748892
3726,258186.43051689042
10929,223306.32811596265
9011,321267.30178004707
16182,283241.9330428913
4976,188069.40464594145
9897,240035.8183048233
1872,156527.22685765286
9205,441444.47177372675
5403,375097.60466777213
14074,215357.97639489372
6268,149720.66949759235
14232,167772.0513770128
8532,246632.3357312928
7034,330228.5566141731
6553,455083.2291149252
3133,179809.59885270038
8596,209032.66311293506
12389,250017.31425576133
14462,177425.74334320045
8860,330197.1368440987
8377,285035.8968408811
6367,337816.14665204723
6917,254314.93783048543
4216,203177.4695177315
5806,174416.11582751127
5438,193003.35371762567
6632,197407.13909673248
2650,148488.6946831808
5396,210297.25830303133
4044,149365.51107385167
1345,233054.5771197376
856,174799.52214734865
12791,262340.3571180076
12499,214160.40465624034
12249,128033.75942239017
14641,138180.4252052083
1919,170675.15947800482
7848,181803.62713202008
10749,185413.24834799787
15554,187855.007016947
15834,175039.42239359723
1355,156853.9740065153
15451,175881.89261888084
12401,202822.31199791748
10290,173392.2211912659
9462,132107.48615697987
3103,233675.31897882783
3420,136396.82098681
12262,234565.90724502227
5032,136438.9800566012
8949,298643.75978536956
15567,227074.03282971345
16389,162939.13449183834
7809,88811.13690969702
8990,172160.41086799462
16089,239805.60688379908
12743,100536.01471923447
5132,122283.06677432955
1619,292238.43859593885
2428,90752.1836016936
16741,163742.91965158746
13193,210290.57874662228
12588,527691.6805952837
5067,174934.08927588802
14685,125549.43207248276
2292,181019.34775233286
5746,126488.87368225299
12578,160237.99906432992
14834,176857.23460611026
2147,174148.61198650865
8222,130589.75482117006
10419,266845.83829019155
11492,214765.5986404442
3006,219863.36510542882
8761,195507.69754477218
15371,342184.5000786945
16367,150768.11896675575
6317,279623.7694284842
10878,274607.2389206985
3895,161781.46390826697
8041,203791.34857385707
13428,462548.29918491095
14669,154390.8244056817
1006,182014.33750079563
12271,181182.77231288384
3764,437673.4329423385
7675,197515.6804017816
11709,268918.60859598627
8629,148482.82594180826
1105,341023.42864328966
6096,187706.2337620204
11727,216321.23267732523
5157,175887.45619033446
3679,142476.15217347525
1755,150718.5760372693
7391,187754.01570354681
7425,100848.56868450876
6882,370853.09125142975
10752,353997.6377558196
7472,197057.7673018953
14320,98075.46272184787
9596,161682.57175872446
5317,210128.09280759902
7378,85202.51827310756
16154,183751.32051650118
3464,198558.48768894366
4197,236126.64616409456
9477,113948.52050892878
12705,197574.5950193775
16426,202119.0197926603
1481,68237.28423142603
9946,253733.47379180221
12025,219015.71327435732
5341,230522.36680556257
9923,286087.6568063541
7953,262072.5953297823
11066,236725.50997104522
5037,174407.76887517612
2509,188959.15720104208
4937,321397.12664980633
12089,375101.74982005364
4964,166719.67039562992
16500,271907.8055362358
4625,146061.5882209346
2363,389563.7823284073
8148,186530.29439651856
3804,183375.57700043486
