Id,Price
725,156180.884936697
15856,209802.07760211077
5480,164263.5372005201
15664,368067.0040836879
14275,144281.88930112324
7633,215551.36245690094
13329,166863.01705431865
5502,217433.27339196586
4220,296494.6531795676
11538,200065.58226533906
15975,280297.43808650953
3310,224226.48757598267
9286,150414.03919189886
11260,192154.2030929151
5214,105921.48576674589
11307,174548.6529348636
13543,391063.03206110885
615,172421.70449389235
3495,209717.91897651588
2321,227355.788199758
12046,204904.02311201743
16688,140940.87704752176
12694,225244.3988553255
783,146600.90222505952
8968,166507.10963892535
13454,181639.79267712514
12190,250778.52191813407
11160,109138.35199450281
10291,195427.283395229
891,302535.36393617454
2982,188433.5994957235
3818,265290.56081032625
2449,206920.75231587014
8317,163837.0261101212
4922,177756.71504260047
1257,249614.25122148634
9348,193002.46519877538
4176,174151.0302678882
10704,151016.26418655264
6624,119708.35299170822
5428,185619.08943775296
12749,178133.73011782573
8994,208378.27364567947
11513,136714.46396937716
3047,196798.54935401242
9519,193836.84767673482
12309,269120.8886680013
14081,262233.92471761967
8334,269860.1454943977
6343,174002.73376436107
14788,126602.36159131069
15748,563566.3175914064
153,235568.21588090772
14149,198728.66220688893
269,188793.24542340086
5452,127582.85079108298
721,167255.99468435635
5079,345207.5443120981
2831,123813.42498044297
10614,115979.83250683264
10131,274056.11184159666
9996,315289.54880136874
3061,196993.41814690785
11733,330597.3760037937
3726,282851.175412065
10929,230273.93618131816
9011,345176.6835883049
16182,275630.4573988089
4976,184211.13810197744
9897,237638.86369839933
1872,164156.39004858548
9205,426872.4114201842
5403,433801.849589302
14074,193954.85601943958
6268,153791.0772271069
14232,159418.47056948618
8532,224357.04941008185
7034,361498.8515960147
6553,489642.9347877892
3133,177215.68679886506
8596,206040.81458251618
12389,241943.1469216543
14462,178401.66269013696
8860,315872.4053578442
8377,270554.97416182974
6367,320021.74903015816
6917,235289.15595687815
4216,201278.44477606958
5806,165732.140719494
5438,180908.19246276037
6632,208505.9209483259
2650,146360.27062060224
5396,209664.44025227657
4044,142201.50127548567
1345,246277.21690418757
856,176802.12301237453
12791,272404.8815398703
12499,213319.6356809794
12249,132051.53134035895
14641,145790.76823671302
1919,161618.3033036513
7848,191644.55670187427
10749,172813.36608317512
15554,196361.86829091093
15834,202828.245566271
1355,167890.98705560106
15451,192289.39367672586
12401,189926.19415836094
10290,174108.39999926934
9462,119324.03515492329
3103,237607.56319167043
3420,133726.07496680334
12262,238849.48455519788
5032,157228.44686900658
8949,296560.18745087896
15567,228478.63566286486
16389,157696.74356352907
7809,90990.20920213936
8990,152333.92887708452
16089,246622.78540417287
12743,109600.8123775367
5132,131229.89544850113
1619,282337.65431043826
2428,98954.9398668538
16741,161774.2211084805
13193,213126.0920507642
12588,497528.2773677108
5067,171612.25686380558
14685,126551.820186422
2292,181555.8147177277
5746,132576.38013619903
12578,165654.76424889197
14834,160489.2954932048
2147,175717.93284449325
8222,134079.0236787303
10419,256396.55447403895
11492,222365.0826228915
3006,234681.71505147527
8761,191378.9917345064
15371,378131.8678899058
16367,159230.9737656003
6317,272717.55409927253
10878,262992.9711228157
3895,154041.54653010998
8041,223008.30008718942
13428,467413.6913988059
14669,144098.45921455155
1006,173431.27729187242
12271,179222.11901637935
3764,392458.33323639375
7675,197420.9913041422
11709,316742.45961621316
8629,158742.0510736795
1105,411259.6971169897
6096,189900.56196216441
11727,200451.93320421927
5157,168645.30562813306
3679,144527.2584724009
1755,158044.1123567816
7391,196275.4240321429
7425,110510.67269215756
6882,427385.43143336254
10752,393299.1490893828
7472,230543.91573178515
14320,103354.42013656576
9596,159544.3378148774
5317,214107.50479730128
7378,85643.13866672662
16154,185977.8975916678
3464,195220.09312419596
4197,242550.50826160194
9477,120380.71580132621
12705,203460.75408712658
16426,203991.3415329677
1481,68331.26091298499
9946,247186.46576539442
12025,226455.1113806128
5341,230802.50408244669
9923,301958.7817373666
7953,232835.19567593807
11066,253817.54245605652
5037,172121.463937743
2509,187604.35906545087
4937,351967.25657967234
12089,404493.05193952663
4964,180701.39643088338
16500,261913.53818324293
4625,138821.81775889828
2363,395205.26876734686
8148,194237.00640798124
3804,183246.24669538936
4584,159566.76700361277
10694,120343.16583433631
2691,158681.83293500578
2983,218309.22306563306
13563,311551.0140510993
10747,219008.6499504583
1721,203853.29052541006
2789,265269.1314076388
7214,251917.33541683963
8659,224079.8129301631
5107,284949.25992806564
3843,224111.1281457864
14610,402581.78965917905
15505,166458.53138220764
5060,243116.1720022643
16055,220410.24458553948
14963,204850.25876551346
4118,144633.04941578
1672,171217.87569175687
3209,184469.05281263916
16515,146466.43026770107
973,168280.05859187397
12529,193424.99140703012
5896,122602.85283483582
5450,287739.880959949
3249,170397.9061670782
8911,170962.84293351116
5898,216325.6849925462
1024,186157.43258372205
4766,216854.96701695613
15804,179529.05112745508
14303,207426.0758982194
10707,175090.13467397034
6605,216008.97554359934
1138,335608.60904960864
14088,421669.28775083955
9154,181402.05349596046
8190,194666.92722808072
398,262575.3774632725
13302,224713.00525401032
9696,156268.43610461729
16786,118710.98423092712
16230,196287.95590447338
6552,189912.7279807732
923,217064.68102746923
9602,296311.5096380022
5857,282218.04610406037
8120,166524.386264202
7134,185448.04553345582
11726,178305.8962752095
8069,120044.46439552361
12420,166576.4946913774
8604,193017.73320972265
4854,322304.31422165735
12212,182381.57885875244
12099,334359.60179771524
3882,425904.44243112905
6995,343429.93966148153
10172,225990.4801242651
11672,286461.26573325676
12897,281307.7083051714
16097,190472.56102404426
6779,253897.77746458488
11199,197580.44832810343
10816,331257.61253639596
143,425815.1966506481
5399,255254.71414078833
3286,147766.93226175496
13706,193444.979844854
1935,406569.45066738414
16000,165764.9267160834
2860,224254.49268156858
11407,196371.8064151185
16378,269755.34639745834
12278,180025.4345838593
3842,170183.73514775894
2692,357375.9228390002
7699,194849.59517298418
6825,319063.0918163391
7268,345274.05998282216
1477,349286.50267926266
9887,171053.2639130586
9436,179749.2593486742
3179,226943.82936073022
1350,507363.4340037743
10643,195978.26515067837
5793,262764.3558549894
11494,429713.7529394247
4206,193771.95290959763
12419,250170.16890237085
8530,184644.12105448803
5985,153963.56231701208
8908,215417.48270980892
256,132098.1887220617
7234,182997.25049397798
5648,213603.85283756704
3014,227959.47815245928
2184,198531.67832235963
9189,242062.4504112041
14884,205803.7670314781
10333,155876.57205540012
15896,138284.0949745947
13269,141274.90557507923
8603,230907.055864454
15087,182006.93623918647
4344,204979.2607277211
7981,71726.66603975117
10908,227404.2570309503
6190,156557.5817519713
11742,218504.20894176303
9224,137325.19988856075
14667,204108.8106354717
458,187326.38089706248
2464,338814.9416528259
12320,235060.30642021785
278,195964.6252752146
2912,229521.75170187157
6698,210346.23725096596
4510,125909.74671026062
4183,192985.61708876648
5551,245866.1745085587
12187,168158.76685257172
7948,223710.2253979769
10808,186862.64020279798
12432,179760.82492128268
5356,167068.4245169689
8984,542385.3188650012
9203,194636.49703722785
15412,100907.85813218117
12041,133317.92372176863
7644,260504.78171675222
7071,213789.60309465305
10685,168105.23155242464
6763,198368.34508471325
940,143239.65478702428
14959,203853.29052541006
1338,155384.39748765063
5351,139670.22638288492
6524,200357.93261437508
12516,150060.39113643483
3288,286815.2797219433
3146,240987.47345154837
3954,181553.36612215487
11955,173877.5393217978
1211,210047.43553977922
15668,195011.25401381764
1320,101053.05865667344
9108,175242.24378201808
16482,192763.67573938365
5017,149301.8318507941
8290,211395.4560087225
4304,391319.16792608274
1930,188651.60164742678
12530,171310.7563584549
11295,325650.2730757163
3002,147548.18668268813
15483,150193.35507654614
11525,190462.4771462457
13978,128813.23853225276
4885,157851.78612566635
8325,165102.0353901465
3630,142434.4266646041
9165,184412.2555395926
13945,224346.11503348232
10663,188089.1258276097
14803,182594.20595369308
7621,168606.03231376386
8205,231081.74131094269
10387,203991.3415329677
5457,144806.88351241482
10234,338008.5094863056
6251,171894.05164893874
701,266517.5851151288
7930,172855.93995517318
15028,142583.26138157232
12172,73262.01279312308
5805,191611.34228004373
7411,297029.7940103304
14806,207764.03831361866
7890,172928.27573516482
10440,154835.29255501833
14926,170806.2859956789
5381,156582.15329296922
3800,414045.6371854522
10511,251296.46249709153
9324,217077.0585930313
3313,208656.2708394276
7351,150520.1610901222
8459,180037.7544994289
9957,112177.56831998588
12024,202823.44338690405
4380,234712.83817930086
5042,127230.7488380107
13289,147536.07531409612
13407,381515.3648197099
13258,148817.06401684624
15993,268561.02336928266
12525,196888.732788186
4062,232690.7537779425
12065,165332.05672729612
8227,183211.43250883426
11333,156753.4430487917
2867,138860.32037538604
3319,271780.84484247345
3523,330542.2132728078
7055,202883.67984470516
14930,184275.60212412223
3444,133032.32741043367
2940,311592.17532391584
6935,355358.5841228099
16116,405290.14882492984
13370,236326.11232018648
6103,217941.58408419444
7446,178881.63110650776
1859,180256.2176274287
4079,175304.96669873453
3228,164161.3206655783
9665,161764.676646641
15957,389519.4904164996
11533,159404.12855977652
2314,127835.21288025628
4096,186744.2873777372
13437,176065.47793910815
5980,214955.09275131437
2008,184026.43156760235
6754,177054.14652454644
4129,159478.9926476337
14557,300889.6938373215
7096,320141.33446734387
14297,255004.51281586508
3967,227734.15333331382
16485,120512.33491800085
13075,311389.8988966078
14289,189641.13445079423
