Id,Price
725,176933.3166928761
15856,208505.9055977519
5480,219573.54634981026
15664,294584.3624026559
14275,147688.5084988077
7633,204072.37904458583
13329,207352.4859050742
5502,214779.48432063186
4220,337702.6603744322
11538,247488.03685101226
15975,284203.25337505725
3310,231441.42141520337
9286,151343.43336198688
11260,221666.26176555007
5214,106752.04543981416
11307,164735.7102940082
13543,322468.6763757527
615,217111.16037113316
3495,210064.14658243046
2321,263730.4120981892
12046,172790.46862481558
16688,110459.03620089882
12694,225704.21704513318
783,117130.78259071737
8968,183843.89877177708
13454,174335.55549737264
12190,261805.5964946018
11160,146119.6927210051
10291,165212.77699628889
891,311360.2545875379
2982,169072.08508542023
3818,277849.3546110293
2449,153866.66097822416
8317,132356.02741382387
4922,190548.7669464394
1257,244075.0367123747
9348,201665.71552810058
4176,179953.4862018431
10704,210962.18646094852
6624,151421.0516483341
5428,180888.9199758975
12749,209089.23904096495
8994,259773.30053621862
11513,114448.28335071332
3047,142686.74278487943
9519,247630.2682602337
12309,191608.3250299798
14081,271043.27165990596
8334,233465.3616358849
6343,149286.77044044028
14788,110267.35991440859
15748,283807.74170239037
153,273594.6632446575
14149,216152.40582872237
269,190561.4571011723
5452,127373.14005349425
721,143943.74789715267
5079,270042.57662261435
2831,144092.0915394122
10614,114775.95538119756
10131,283261.17001962924
9996,272161.21289228846
3061,258574.62712855905
11733,286523.36968316464
3726,200592.93569000415
10929,213818.06939527477
9011,74954.71115002251
16182,252686.2987542703
4976,197115.77426189362
9897,214276.73606804365
1872,233381.75556625007
9205,267493.8332750012
5403,360462.4270067335
14074,199801.92665670154
6268,137371.76560219537
14232,192145.79581247966
8532,282429.49288066226
7034,226279.6535702013
6553,382650.6779838012
3133,187248.4081777044
8596,208578.37162372324
12389,261533.67905996816
14462,181992.4486153511
8860,296341.0589050556
8377,280404.03020177333
6367,309639.80370507744
6917,277836.5717646663
4216,148535.7187083613
5806,147241.65735923796
5438,171908.96440556226
6632,210517.36915713665
2650,148843.79113652828
5396,187689.52319523026
4044,165861.1764982632
1345,240109.54876681883
856,133390.37257530665
12791,224203.82841853867
12499,237318.7036752613
12249,128034.51850305399
14641,203320.36994834087
1919,147087.18080304036
7848,179498.81266708285
10749,176293.4945459485
15554,217201.10420218526
15834,225844.0443522514
1355,267014.13936074014
15451,145154.70490354914
12401,254409.9444347177
10290,209006.62750558817
9462,170481.80774678063
3103,233313.9229057253
3420,113591.30982066115
12262,239407.8778581057
5032,156593.5121333737
8949,276723.40883005917
15567,224931.1646173456
16389,143638.5347321937
7809,158260.65784196756
8990,217295.75498301364
16089,265868.09400955803
12743,119794.92728781488
5132,105070.6034861067
1619,254187.9840697763
2428,89767.57947947143
16741,208749.2792278322
13193,243555.5408894567
12588,302335.95538299374
5067,186345.1187704336
14685,125520.98644410272
2292,157664.8833230153
5746,126360.40330072149
12578,189279.4526692723
14834,199170.72801141092
2147,223473.39070618583
8222,134726.09662576285
10419,341712.2710233888
11492,232458.35049969278
3006,239900.1455412907
8761,258857.75197916315
15371,287040.5599573612
16367,193863.4627860902
6317,253374.17038222734
10878,262662.8833646217
3895,175523.77486122932
8041,159507.50175612053
13428,312772.31998078857
14669,163044.6212503735
1006,174470.0745863852
12271,172786.52160737937
3764,419965.6137985946
7675,182171.7781003135
11709,228967.5600782871
8629,161033.50469234795
1105,273258.57289969473
6096,145156.31756867448
11727,236382.72761520225
5157,186670.0041775953
3679,195778.92330151677
1755,166000.93434498666
7391,171791.19835022208
7425,141428.59881116188
6882,335158.6640089365
10752,283041.18756037037
7472,228657.03383802134
14320,134666.63801426982
9596,171266.57231177296
5317,220029.80158135516
7378,115352.20349126952
16154,197324.83455172033
3464,185484.69310420388
4197,272723.5923816602
9477,130440.800185692
12705,174918.009531377
16426,206936.79304084435
1481,110345.8841290678
9946,263780.9221557401
12025,172410.9679316085
5341,236187.04587196745
9923,334405.858733308
7953,242941.6074714025
11066,274895.83934041474
5037,174927.54680688924
2509,238864.4320926817
4937,329237.11916994274
12089,313334.83113704185
4964,173024.09017586394
16500,235971.15056406416
4625,146824.57540707846
2363,292079.5610571841
8148,184548.39202352022
3804,206748.43457610716
4584,115468.33784539805
10694,175704.9585327182
2691,240623.214410097
2983,207296.35322855337
13563,319132.0230029576
10747,228871.51495177543
1721,193851.28773669913
2789,206294.21726528998
7214,257700.27083453763
8659,259609.16834806476
5107,285457.36638305156
3843,210050.82980025306
14610,287913.79256954655
15505,192758.10900541232
5060,216765.56524287313
16055,316790.22401362745
14963,219876.9673800387
4118,119522.19858614859
1672,149644.3664569668
3209,208766.07022306338
16515,118666.22818950709
973,126976.7924593942
12529,180612.0515603472
5896,111374.30266021739
5450,226542.10687401524
3249,157319.76443374477
8911,256190.50208755658
5898,265865.4437807958
1024,174443.13254299894
4766,205424.8385015975
15804,188402.4250203927
14303,153059.42506028787
10707,281429.85513649817
6605,289458.2703180024
1138,382175.3915511383
14088,302578.94162235886
9154,196323.47787516634
8190,210869.98630659253
398,236550.23618517583
13302,311258.2979088778
9696,108615.73031759175
16786,146866.9266408532
16230,220544.4400590057
6552,218634.5531387834
923,217828.02504331685
9602,267882.38848410815
5857,196711.28785552614
8120,162788.7895243172
7134,241182.61447539402
11726,154379.0145667028
8069,168457.49834377956
12420,204151.0433345026
8604,316015.7158019272
4854,260339.8043987301
12212,199445.45253425738
12099,316398.8928547538
3882,311884.70079429046
6995,281905.8497687877
10172,203730.19409660203
11672,234781.2006719907
12897,269961.09941658867
16097,183102.04143440037
6779,249937.26913430257
11199,201615.3792958504
10816,310896.07928485534
143,281541.46114469436
5399,270324.2350188358
3286,152199.68888837285
13706,215696.59051960864
1935,315692.3539159536
16000,193030.17142615197
2860,195147.23107916737
11407,273952.4094360359
16378,254499.57653097494
12278,192515.12726909952
3842,151054.60511176122
2692,317372.9872305029
7699,172179.79810076486
6825,249910.00798527704
7268,285736.85988988733
1477,308757.35749199585
9887,183914.08767173652
9436,220577.72392630152
3179,267240.5915881095
1350,366679.37355613674
10643,210309.27882900648
5793,231306.34187411604
11494,360303.3443193572
4206,200625.32536817057
12419,246451.15571551892
8530,192602.23761377274
5985,192457.63342247397
8908,247960.0933947729
256,101301.07942687804
7234,175639.15217831984
5648,222881.1524937498
3014,239007.21956454642
2184,190870.549474438
9189,322606.0921522239
14884,238510.6735541558
10333,186475.80793730676
15896,136945.2170147163
13269,145443.99465009107
8603,239427.52248960402
15087,185572.7788236238
4344,187601.85910551663
7981,121616.63171132674
10908,269152.2251958711
6190,191458.95899689323
11742,169445.7333525261
9224,194778.6748227783
14667,205359.28742958332
458,161690.6632073057
2464,325521.58118142345
12320,231445.07889740734
278,251707.67247332382
2912,219238.02124919093
6698,214803.7542372416
4510,122392.09609242043
4183,218081.94563012596
5551,311418.8049450516
12187,189935.8326880673
7948,212387.9892807273
10808,206345.22421174104
12432,192652.73278347493
5356,227450.7511883733
8984,355407.49205613096
9203,178109.12452838683
15412,159783.10388767935
12041,138791.4208313031
7644,303592.27197341365
7071,240890.86724181753
10685,163646.3520147298
6763,184245.11090301423
940,107238.94878713196
14959,180555.98277601533
1338,160255.29178805352
5351,178483.95078287792
6524,251957.9920684158
12516,131308.137839496
3288,276047.22701516224
3146,237291.3258248433
3954,167392.5264208931
11955,212182.21471863866
1211,197636.67902088736
15668,222148.54336145025
1320,169655.41513352745
9108,139737.27465554295
16482,209162.16372925963
5017,194003.80346657752
8290,197460.46690625622
4304,315099.6675899619
1930,256714.54687355197
12530,217663.25592450422
11295,194254.61223834965
3002,143382.91479439777
15483,158535.34093961574
11525,217037.76684174224
13978,182869.3568484445
4885,169313.84658636214
8325,140152.1794576954
3630,206000.0482447388
9165,217452.7862975966
13945,232178.60190422437
10663,209954.88830651322
14803,185660.2617151583
7621,175002.59757712373
8205,263397.2313772854
10387,188651.7051243485
5457,111765.7814628153
10234,338958.1557355788
6251,129438.88322288898
701,275349.52916128596
7930,202444.89667925343
15028,138832.761227397
12172,107539.5827157365
5805,175803.28186910876
7411,287301.1171536743
14806,189710.0191880049
7890,175739.32447444033
10440,141426.17816697905
14926,198710.87456397983
5381,222116.78107236186
3800,328380.6890429531
10511,290272.8848260955
9324,297808.70178989426
3313,202063.37304466616
7351,152031.52989488875
8459,220794.31373424304
9957,142176.75001066903
12024,189902.01868496666
4380,235479.32917102682
5042,145474.46628054793
13289,137285.7272658752
13407,309038.65272918256
13258,148957.80170830575
15993,326348.7575617557
12525,182519.46929005178
4062,214105.9178184799
12065,232054.03605150623
8227,189588.61142588494
11333,157074.864916997
2867,111173.11360305056
3319,238270.87597030652
3523,292536.68847377365
7055,181986.03771278734
14930,189399.25462846027
3444,151182.5906928059
2940,412273.48904440383
6935,288963.15265852434
16116,286117.9921938901
13370,271295.0641658805
6103,253323.2818164738
7446,175338.28894962146
1859,190321.66511761816
4079,214607.50625569402
3228,159701.1954058515
9665,159449.5509370339
15957,301186.4693802529
11533,194895.43377679976
2314,112815.35748113177
4096,233767.7940088978
13437,190774.83903024645
5980,296970.85045537964
2008,239523.43626731692
6754,217825.59050446659
4129,161371.32097658943
14557,279678.88682470436
7096,317630.62097047846
14297,266669.0839105681
3967,220747.60323292005
16485,136848.1181256867
13075,282391.6200187346
14289,203876.5787894692
10988,159878.18202707198
3230,113954.41220785023
13250,181729.20957323862
2559,194273.3129611933
7739,340873.0236432479
7213,164142.74558517686
6639,221450.079364378
3164,269968.4523321403
15207,148746.90024918254
5113,157525.9369177064
3929,124826.54530988255
14493,246519.62544669607
11110,178790.75043208644
2033,189145.53427964437
16057,221136.13780944305
16709,203874.4076216057
14313,105542.94741342522
1028,279982.04038709274
7187,107683.84072253163
3738,232023.48976418993
9869,294374.0254445846
12644,208587.97326984062
3686,134694.4904206361
9196,247009.7109995889
12326,213724.5336635589
4936,180930.96072826613
13314,218459.6409353233
9857,315971.468024501
