Id,Price
725,163792.0869525536
15856,230579.61797425672
5480,223320.4055203434
15664,338309.3454470555
14275,144498.70589840945
7633,207435.22397756344
13329,174006.94618914812
5502,223990.73943162875
4220,301660.3642908149
11538,210977.94134107544
15975,271715.57686893316
3310,217323.6797126911
9286,151655.94931275622
11260,187331.68008179928
5214,103795.73140235583
11307,182028.49159702694
13543,370518.04546010116
615,180075.0954125175
3495,220918.21007113665
2321,239371.21121019378
12046,186266.25703016756
16688,148789.53403806905
12694,231391.85328881416
783,151020.57042417428
8968,172361.17020240176
13454,180595.58258430066
12190,266066.9398324868
11160,111720.08080522713
10291,198251.6713845833
891,283234.0394814242
2982,179883.97420832145
3818,271440.11147127254
2449,201058.5946310109
8317,166939.40668083838
4922,178410.53058422555
1257,241520.66990305093
9348,230393.85471927657
4176,184560.30087505083
10704,161689.88516118162
6624,116833.32986367107
5428,199607.53180299624
12749,174054.95884775143
8994,179107.7931604746
11513,145659.75468335123
3047,177944.21943966762
9519,206330.54496543194
12309,243609.92794058996
14081,264821.7790567991
8334,248996.18668232072
6343,183937.66910520743
14788,132668.46209280833
15748,382900.62883165985
153,248541.05088799857
14149,182862.76281248537
269,193576.3597565124
5452,133997.2234170964
721,168542.01164966676
5079,331991.06779610517
2831,120498.44195380111
10614,112230.79130768833
10131,263041.65608745324
9996,322890.1841407312
3061,193741.9219559986
11733,323862.7303787662
3726,251128.68081679288
10929,220631.23841112253
9011,318620.3605343983
16182,267338.8324642085
4976,186722.11988070034
9897,242651.10495195023
1872,157856.72666588947
9205,425998.45749405416
5403,376331.5884445145
14074,210961.85026817236
6268,148806.83756108856
14232,167370.60532559117
8532,249530.31085187796
7034,327150.4063413255
6553,437927.81740216224
3133,177381.29835426286
8596,206960.6730861043
12389,245642.6198283726
14462,177731.84433211258
8860,330701.6866512888
8377,298582.4384149818
6367,322010.974516042
6917,249114.4535089747
4216,198634.86111122931
5806,171547.07089214158
5438,186868.20353234705
6632,199965.2272696181
2650,149213.9672248314
5396,210115.28152456248
4044,150534.479981972
1345,229022.53472140976
856,175454.60242350868
12791,260659.97562356893
12499,214808.0582893939
12249,127525.11019322893
14641,137803.19193171142
1919,166566.06906597552
7848,195868.5599662393
10749,185824.39923637154
15554,188764.2616521294
15834,173218.76011644106
1355,137455.51080548638
15451,177257.14668357378
12401,205378.60087082253
10290,171133.6295955683
9462,120733.36880509458
3103,232905.17352095776
3420,141621.10691039194
12262,233039.67199186067
5032,140650.286553824
8949,302141.13460880186
15567,230722.60718636107
16389,160053.07756431965
7809,88884.37842994014
8990,174378.23338038757
16089,243968.47684519223
12743,100683.05500785467
5132,122234.39564887538
1619,282797.56464458635
2428,92757.16617661671
16741,164122.89507325608
13193,212991.32114837924
12588,524044.7857824376
5067,174291.66280733695
14685,125540.10944434015
2292,178475.13804985274
5746,123541.37072625375
12578,162181.2090516594
14834,174901.54255656258
2147,173386.61573023562
8222,129428.19014636586
10419,268293.8111304844
11492,213779.3753903556
3006,219658.5410713517
8761,197453.99831356158
15371,357631.1414229971
16367,159663.55954775802
6317,273767.85876457125
10878,276666.5103832663
3895,157766.6271638583
8041,204302.93949518903
13428,452417.141735511
14669,157439.88765748224
1006,182682.877007123
12271,181656.86363920258
3764,421521.6865149074
7675,195990.1318132704
11709,271679.25304911315
8629,149321.44640322338
1105,332774.7444599771
6096,182104.04678215183
11727,216968.44380722108
5157,179143.6892860689
3679,157029.08486114015
1755,140537.48906630976
7391,184331.45311602455
7425,100305.2027063361
6882,378960.97700340336
10752,363819.0300680717
7472,201878.30734927588
14320,98263.24676197994
9596,161285.26821986507
5317,209932.87279439898
7378,88318.70761026954
16154,183354.0191637098
3464,197445.56133400556
4197,235535.84585234208
9477,112904.407232192
12705,196558.98753575885
16426,200859.78213528558
1481,68413.28495243604
9946,252610.3806503029
12025,219764.12034506188
5341,230017.89672636343
9923,286166.0314464734
7953,254218.0500230911
11066,234946.65998671047
5037,172712.70917191077
2509,190772.53799669925
4937,329119.90422412835
12089,374035.708545661
4964,174731.45390347196
16500,272456.1257628176
4625,145626.89795184313
2363,398006.6517912113
8148,183897.52211073186
3804,183946.44347373777
4584,155595.446565362
10694,108117.85093240115
2691,167955.99032046716
2983,226489.24816945413
13563,331628.03762161004
10747,215381.43683343762
1721,197724.97496891278
2789,275030.49035894434
7214,255822.82014864183
8659,227643.14296002404
5107,282539.7400550645
3843,224187.67578459322
14610,399005.9376499187
15505,165009.6135911622
5060,262078.73373059157
16055,248731.06734833325
14963,214345.15626940422
4118,146955.09741556906
1672,188041.3915507613
3209,188035.64813102974
16515,142966.63190703123
973,177353.00850399135
12529,184646.55417030817
5896,117908.57542332077
5450,273866.80713074474
3249,155322.7062050284
8911,179983.41016915935
5898,232131.3592786117
1024,178335.6097635856
4766,208175.95051964914
15804,186887.06160657722
14303,201357.3657691052
10707,181521.6067915587
6605,204115.76255831606
1138,390312.05312293954
14088,418529.1764703998
9154,187848.34481673792
8190,202758.2756226911
398,277284.08365383866
13302,243694.6510322638
9696,158486.01752041403
16786,117075.79144826191
16230,209859.12891214032
6552,183408.80088396338
923,224776.03760215372
9602,317755.86976959987
5857,259150.73644404858
8120,175825.5194536742
7134,185231.26650138258
11726,168310.5141890548
8069,118146.28006136387
12420,168899.16102267295
8604,194110.8206897744
4854,285584.7826945781
12212,193963.81454221692
12099,342800.15190710814
3882,397489.8404867915
6995,303872.4642242155
10172,218238.89166684184
11672,279857.6915434845
12897,282565.819900564
16097,184766.4112173334
6779,277845.6309638171
11199,200969.3329487928
10816,399405.9189903218
143,404893.87385362067
5399,257859.93340153428
3286,153056.18866622917
13706,202585.92756458232
1935,389440.56770943356
16000,183155.34463083936
2860,209396.51401913623
11407,204561.8863822098
16378,282625.09017823293
12278,182399.97909213026
3842,167194.11717452665
2692,342079.8226279377
7699,188590.83296004325
6825,290822.7208927738
7268,293857.5591040868
1477,368956.80358100677
9887,189619.17814336024
9436,189563.81223739692
3179,231764.32996127714
1350,480439.17725112784
10643,194855.46053258752
5793,243085.57346359172
11494,417482.5419997224
4206,187124.07369973062
12419,240854.32779293257
8530,243171.40943679563
5985,139577.51111917928
8908,192641.56623709315
256,125662.99336961849
7234,180352.87699233147
5648,220810.90082129627
3014,229285.5711458926
2184,192688.75269489788
9189,275700.73665091244
14884,193283.46832161202
10333,164870.22629643863
15896,136295.9856604999
13269,139978.39039145256
8603,246382.74347233959
15087,178892.71148222504
4344,196864.20416205825
7981,71613.95450922172
10908,242149.98663216725
6190,168824.89428411075
11742,199117.11126275733
9224,143320.323927964
14667,212912.70366438272
458,192475.41534584554
2464,349596.9902620156
12320,234178.17874132108
278,214594.68086540772
2912,238153.57536874813
6698,219536.70820612388
4510,117652.30922056096
4183,183296.64580706827
5551,224198.533246914
12187,183938.5729951609
7948,222790.23824328536
10808,193834.01497227512
12432,185821.18427018347
5356,178323.6551926838
8984,491725.3873446793
9203,183597.55882880258
15412,84898.8887100768
12041,132983.0566442902
7644,264752.22022070776
7071,208124.58758861417
10685,174543.73049683482
6763,202217.66886931082
940,143545.98327290214
14959,194504.39718592746
1338,154666.82143854
5351,150764.2369853032
6524,193404.91791510698
12516,153467.77089527875
3288,256910.92848534504
3146,227288.74783874193
3954,181833.3853725447
11955,169739.733452027
1211,216241.1203695095
15668,209742.3542450846
1320,86999.08702610811
9108,178193.82241968985
16482,191566.26764245678
5017,142659.32435856698
8290,211302.48487181633
4304,407352.6261083531
1930,206160.43882358063
12530,168360.72959975994
11295,350933.22311450593
3002,151448.9124266227
15483,156680.9433482571
11525,191960.40032532057
13978,136926.2233065953
4885,174390.9356588171
8325,174193.65229739356
3630,128471.67625663066
9165,167234.92490228012
13945,211922.4479264308
10663,190793.72201742986
14803,180726.26959865275
7621,169708.1069447677
8205,227809.401379455
10387,207713.8401634097
5457,151241.18878394307
10234,349054.9151048933
6251,177646.7283964561
701,263442.31657308794
